stars,text,publishedAtDate
4,,2019-10-03T07:04:44.149Z
5,,
4,Exceptional Chinese restaurant.,2019-09-21T07:16:55.625Z
4,"金木 / jin mu in English means Golden Wood is a Chinese food restaurant that has several branch in Pantai Indah Kapuk, Pluit Village, and Lippo Mal Puri. Me and my family visited Jin Mu at Lippo Mal Puri. The restaurant is tidy, clean, and comfortable to stay in a longer time and having a quality time with your loved one. The service here is good and friendly. Jin Mu serves a lot of Chinese food variant, such as dumpling, xiao long bao, noodle, rice, main dish with pork, chicken, beef, fish, seafood, vegetables, and many more.
 
 Here are what we tried :
 
 蛋酥花枝 / dan su hua zhi / Crispy Fried Squid Coated with Jala Sauce (IDR 65,000)
 Crispy fried squid with sweet and savory mayonnaise sauce served on a yellow cripsy in a nest shaped. Tastes good and believe me, one is not enough 
 
 鸡肉炒米粉 / ji rou chao mi fen / Stir Fried Beehon with Shredded Chicken (IDR 55,000)
 Fried thick and chewy corn beehon with chicken, fried egg, vegetables.
 
 香菇菠菜红烧豆腐 / xiang gu bo cai hong shao dou fu / Braised Chefmade Beancurd with Shimeji and Horenzo Spinach (IDR 65,000)
 This is a MUST dish that my family loves, so that we always have this wherever we come to a Chinese food restaurant that serves this menu. Six pieces of thick and soft beancurd with shimeji mushroom and spinach.
 
 猪肉炸酱面 / zhu rou zha jiang mian / Noodle served with Minced Pork with Zhajiang Sauce in Chicken Broth (IDR 29,000)
 What a good deal! We could get the promo for Zhajiang Noodle in this visit from IDR 49,000 became IDR 29,000. We could choose the topping, such as pork and chicken. We chose pork. A bowl of long and thick hand-pulled noodle served with minced pork in savory Zhajiang sauce, boiled egg, vegetables, along with the broth. Tastes good and recommended!
 
 韭菜猪肉水饺 / jiu cai zhu rou shui jiao / Boiled Dumpling filled with Minced Pork and Chives (IDR 55,000)
 At Jin Mu, there are fried dumpling, boiled dumpling, xiao long bao with the variant of filling, such as pork, chicken, brassica rapa, chives, cabbages, celery, and many more. We chose boiled dumpling filled with pork and chives to make it more delicious. Eat it directly as it is still hot for a great ""dumpling experience"" 
 
 Steam Hongkong (IDR 315,000 for 7 ounces)
 For this steam Hongkong mackerel fish costs IDR 45,000/gram. We ordered 7 ounces fish and got two fishes. The fish meat is so soft. Tastes good along with the broth. My grandma and her sister also like it.",2019-08-07T12:47:53.287Z
4,good food,2019-07-17T01:58:17.195Z
5,,
5,,
5,,
5,,
5,,
4,,2019-05-28T08:09:53.232Z
4,,2019-05-05T05:00:04.205Z
4,,2023-04-19T08:29:44.322Z
5,,
4,Chinese food yang cukup authentic..,2023-03-15T06:19:32.038Z
5,,
5,"可以吃素食，也有吃葷的
 食物味道也不錯",
5,,
5,,
4,饭菜挺好的，鸡汤特别赞！关门有点早。,2023-02-28T06:30:39.739Z
4,,2023-01-21T15:04:33.377Z
4,,2022-12-23T12:19:10.974Z
4,中餐馆，味道比较正宗。环境不错，适合国人聚餐。,2022-11-01T11:56:58.123Z
5,,
4,Good taste...but pricey.,2022-10-18T15:00:36.740Z
5,,
4,"Restoran chinese food ala szechuan ini menyediakan masakan2 yg rata2 pedas.
 Rasa pedas yg terdapat di masakannya berasal dari cabai dan mala.
 
 Menu2 yg ada disini terasa unik di lidah kita, namun terasa lezat & nikmat kalau kita suka dengan citarasa pedas.
 
 Masakan pilihan disini adalah babi hong sayur asin, bihun goreng pedas ala szhechuan, pi'oh kuah, udang bawang putih ala szechuan .
 
 Maknyuss",2022-09-04T15:58:02.956Z
4,,2022-04-24T03:33:01.900Z
4,,2022-03-27T07:43:04.457Z
4,,2021-12-15T17:36:29.634Z
4,,2021-11-21T13:33:22.680Z
4,,2021-06-11T02:34:23.412Z
4,,2020-12-05T06:16:52.596Z
4,,2020-12-01T12:56:01.330Z
3,,
4,The taste its good,2020-11-06T08:03:39.828Z
4,Nyaman tempatnya,2020-07-17T03:08:27.949Z
4,,2020-03-16T08:11:52.422Z
4,,2020-03-07T07:43:36.355Z
4,,
5,,
4,,2020-03-01T04:34:48.253Z
4,,2020-02-27T11:03:16.188Z
4,"Buat saya, liat menu2nya langsung keinget makanan kantin 16th yg lalu, jaman skul di Cina",2020-02-20T09:29:56.213Z
5,,
4,,2020-01-31T05:28:21.857Z
4,Enak,2020-01-24T22:56:30.257Z
5,,
4,,2020-01-23T09:27:51.284Z
4,makanan lanzhou di central park,2020-01-05T13:45:37.786Z
5,,
5,,
4,,2019-12-29T15:11:42.188Z
4,,2019-10-17T02:53:34.335Z
4,맛있고 분위기 좋은집,2019-10-12T17:05:04.109Z
4,,2019-09-18T14:30:44.722Z
4,,2019-09-15T14:14:52.020Z
5,,
4,,2019-08-22T08:46:07.349Z
4,Delicious,2019-05-21T15:21:52.800Z
4,"Most of the menu is adequate, one dish did stand out for us. Which is the Gurame Specialty like in the picture. I like how the temperature is cold, suitable to eat spicy dishes.",2019-04-18T09:07:48.709Z
4,,2024-04-09T11:27:28.111Z
4,,2023-11-28T07:02:03.716Z
4,,2019-04-03T02:52:37.104Z
4,,2019-03-01T08:12:59.692Z
4,,2019-02-25T16:47:17.652Z
4,OK deh,2019-02-08T14:52:43.378Z
4,,2018-11-22T08:12:51.773Z
4,,2018-10-16T11:41:31.393Z
4,,
4,,2018-10-13T10:44:46.497Z
4,Good taste,2018-02-10T14:14:24.339Z
4,,2018-01-16T10:38:53.907Z
4,"I ate for breakfast.. good taste, many variation of food, cozy place, there is kids Playground..",2017-12-31T01:35:38.901Z
5,,
5,"Best dish, Wongsan",
3,"中華街の中にあり、雰囲気が中華様式
 マイルドな味付けのメニューが多いので、食べやすい。中華料理なので、一皿は複数人で分ける量。",
5,,
4,Makanannya enak dan menu lengkap dari eastern sampai western... boleh dicoba...,2017-05-29T21:14:00.804Z
5,,
5,,
4,"Good overall, I like every menu on this restaurant, especially Japanese sushi. It's so delicious. The Indonesian food is also very good.",2016-12-07T15:47:34.898Z
4,,
4,,
4,,2024-04-01T18:35:00.816Z
4,,2025-12-10T16:49:54.335Z
5,,
4,,
4,"Food was OK, portion was so so but yummy. Not loud despite crowded, which is good for lunch w friends or family",2025-04-22T01:59:45.360Z
4,"Kategori: Restoran Buffet
 
 Makanan: hotpot dengan pilihan aneka kuah, favorit kuah tom yum dan collagen. Untuk bahan baku termasuk standar.
 
 Pelayanan: Pemesanan dan penyajian langsung diambil di rak makanan.
 
 Harga: kisaran ±Rp 150.000/orang,
 
 Tempat: tempat makan indoor dengan dominasi warna merah dan coklat muda.
 
 Kesimpulan: bintang 4 untuk makanan.",2025-01-01T07:03:45.758Z
4,Minta kuah aja lama bener..,2023-07-08T12:34:52.086Z
4,Good place for dining shabu shabu,2023-06-27T23:51:26.121Z
5,,
4,"We ordered both suki and grill. The meat was ok. They also serve dimsum. Since it was on promo, we ordered a bit too much thinking we could take it home but unfortunately it wasnt allowed so make sure you order wisely especially for menus that is on promo.",2023-06-13T14:59:42.854Z
4,Makanan enak cmn sayang penyajian rada lama padahal bukan jam makan siang.,2023-06-11T22:49:06.499Z
4,,
4,,2023-05-25T02:17:22.113Z
4,,2023-05-08T08:12:38.452Z
4,"Porsi yang disajikan ""pas"" tidak lebih dan tidak kurang.",2023-05-01T10:25:06.948Z
4,,
4,,2023-04-23T04:35:30.667Z
5,,
4,,2023-04-17T14:47:49.879Z
4,,
5,,
4,,2023-04-17T11:05:33.824Z
4,It is good for family foods.,2023-04-09T12:21:45.750Z
4,,2023-03-04T04:17:32.963Z
4,,2023-02-19T05:33:12.889Z
5,,
4,,
4,"Good dishes and good food quality, got mother's tasty food",2023-01-31T09:56:41.895Z
4,Padrhai,
4,,2023-01-31T08:00:39.961Z
4,Lumajan lah drpada Lumajun,
4,"Makanan ok, pelayanan nya excellent, mereka punya menu ala carte dan paketan, harga nya pricey. Bisa rebusan dan bakaran. Base bakarannya margarin jadi cepat habis dan tempat bakarannya kecil. Sup kaldunya enak, tom yumnya kurang.",2023-01-06T05:45:14.352Z
4,"lagi buy 1 get 1 DIMSUM: worth it! rasanya enak n porsinya bikin kenyang.
 
 rekomen talas goreng, hakau, lumpia seafood crispy, sama onde telur asinnya.",2022-12-12T08:44:18.145Z
4,,2022-12-07T14:25:20.775Z
5,,
5,,
4,,2022-11-09T05:40:55.372Z
4,,2022-11-01T14:37:57.667Z
4,,2022-10-09T06:21:38.246Z
4,Nice restaurant for having family dinner..the food is delicious and quick.,2022-08-27T11:42:57.309Z
4,,2022-08-14T11:29:53.822Z
4,,2022-08-07T08:44:09.014Z
4,,
4,,2022-07-24T06:14:22.487Z
4,好吃,2022-07-19T12:39:15.216Z
4,Level standart,2022-07-02T05:34:22.005Z
5,,
4,"Cukup enak utk paket 173rb berdua, kaya makan teriyakinya hokben",2022-05-19T16:54:27.860Z
5,,
5,,
5,,
5,,
4,,2022-05-14T13:58:02.282Z
4,,2022-05-06T16:51:28.903Z
4,,2022-05-05T06:22:30.874Z
4,Good food,2022-04-30T10:14:53.128Z
4,"Resto taste tempo doeloe yg masi eksis. Beinpaketan deluxe yg 4 orang (415k++). Isiannya ud lengkap dari shabu2 sampe ada menu masakannya yaitu bunci baby cah dengan daging cincang, ikan asam manis dan ayam goreng kering. Enak semu ini masakannya. Ayamnay digoreng garing renyah. Ikannya juga enak bumbu asam manisny. Buncisny pun dincha dengan tingkat kematangan yg bagus.
 
 Nah buat shabunya bisa pilih dua kuah saya minta yg tomyun n kaldu ayam. Kali ayamnya oke gurih. Tomyumnya apalagi favorite da. Walaupun ga merah gitu warna kuahnya tapi tu bumbu rempahnya oke banget. Termasuk salah satu yg the best ini kuah tomyumnya. Buat isian dikuahnya juga lumayan lengkapndari sayuran, baso2-an, siomay n pangsitnya. Cuma pangsit n siomaynya kulitnya lengket gitu jadi agak berantakan pas dituang ke kuahnya.
 
 Oiya ini paketannya uda termasuk nasi 4 pack karena mang porsinya buat ber-4. Tapi belim termasuk minum. Dikasi juga sudah termausk dessertnya singkong thailand. Dessertnya pun enak manisnya pas santannya gurih tapi ga bikin enek.",2022-03-20T07:20:44.749Z
5,,
4,,2022-03-06T10:42:19.585Z
4,"Cukup enak, cukup baik, pelayanan juga baik. Ketika datang suasana sepi . Tempatnya luas. Pendingin atau kulkas isi sayur dan daging dan lain lainnya hanya isi separo, sisanya kosong. Lapak sebelah dengan type makanan yang sama lebih ramai dan penuh. Apakaah karena interiornya sudah jadul ya. Ehmmm mungkin perlu upgrade interiornya ^_^ Sayang ga sempet foto",2022-03-01T08:11:11.866Z
4,,2022-02-06T03:13:32.108Z
4,,2022-01-25T08:07:08.893Z
5,,
4,"Makanan nya enak..
 Mungkin pelayanan nya bsa lebih cepat",2022-01-16T11:34:30.702Z
4,"Makanannya ok, pelayanannya excellent, vibenya modern & tidak terlalu crowded..",2025-12-07T01:14:50.455Z
5,,
4,"I am regular customer, and find recently the Miso soup has been deteriorating in quality.",2025-09-05T11:02:30.229Z
5,,
4,,2025-04-07T13:12:13.808Z
5,,
4,,2025-03-16T04:41:51.944Z
4,"Cukup mahal untuk Restaurant di mall, namun sepadan dengan cara penyajian dan rasa makanan",2024-12-21T12:05:24.572Z
4,,2024-08-23T21:49:41.840Z
4,"First and foremost, really good Teppanyaki. The flavours were excellent. Had a good time with the chef showing off his skills. Also, definitely ask for the special sauce in a red bottle. Will not disappoint!
 
 Special shoutout to the Tofu, it was very very surprisingly juicy and umami. And definitely take the fried rice option over the udon.
 
 The only thing bringing this to 4 stars would be the value for the given price-point. I had the good steaks, so about 700k+ per pax everything included.",2024-06-28T13:47:50.315Z
4,"Came here for dinner but the service taking too long. Actually have no problem with that but, sometime the employee got distraction from the other employee tho.
 
 Other than that, the employee serve with a good taste, and very entertaining.",2024-05-10T04:53:41.240Z
4,Ok banget,2024-03-27T06:37:42.464Z
4,,2024-01-18T04:15:41.889Z
4,Had shared tatsuya package and fuji. Salmon taste was a bit fishy but nice beef steak. I preferred less salty dishes and more miso taste soup.,2023-12-31T09:07:20.073Z
4,"Overall the experience is decent. Some areas for improvement, not every protein goes with butter and soya sauce. Why do the cleaning with soap in front of the guest when they are eating.
 Chef does a little performance. But need more practice.",2023-10-21T17:09:05.148Z
4,,2023-08-12T11:03:23.517Z
4,,2023-08-05T09:36:21.718Z
4,,2023-07-10T19:45:11.174Z
4,Nice food,2023-06-18T09:00:02.403Z
4,,2023-05-24T05:04:53.513Z
4,,2023-04-22T02:36:36.272Z
5,,
4,,2023-04-20T12:52:51.938Z
4,"Delicious, but that time, when I went there, they didn't have the fire oil ready, and was out of stock",2023-03-01T15:16:41.172Z
4,"Maison Tatsuya menyajikan makanan Jepang dan Barat bernuansa cukup unik, di mana sih koki membuat atraksi.
 
 Pelayanan di sini luar biasa memuaskan bagi saya. Kemudian koki nya juga sangat ramah.
 
 Atraksi juga sangat menyenangkan dan juga makanan tidak kalah enak. Saya pesan ala carte and everything is okay I guess.
 
 Overal, it is a good restaurant with a good atmosphere as well.",2023-02-27T12:11:24.831Z
4,,2026-02-05T08:09:45.766Z
5,,
3,,
4,,
4,,2026-02-03T12:09:10.782Z
4,,2026-01-23T06:44:57.852Z
4,Good experience,2026-01-23T03:38:11.730Z
4,,2026-01-21T00:30:19.350Z
4,,2026-01-15T11:17:57.091Z
4,"Terletak di Jalan Panjang deket pintu TOL Kebon Jeruk.
 Makanan khasnya Ikan Gurame dgn berbagai macam masakan. Lumayan enak makanan dan restonya cukup besar utk acara keluarga.",2026-01-12T00:39:26.635Z
4,,2026-01-09T10:50:54.871Z
4,"Makan siang bersama keluarga. Makanan agak sedikit lama keluarnya. Mungkin karena jam makan siang yang ramai. Untuk makanan,rasanya enak2. Harga paket juga oke.",2026-01-03T05:40:18.643Z
5,I love Nasi goreng rempah dan bihun pedas,
4,Enak2 makanannya.,2026-01-02T07:34:58.086Z
4,,2025-12-29T03:29:49.252Z
5,,
4,,2025-12-28T12:22:59.183Z
4,Food is great and the portion is nice. One if the best sunda cusine i ever have but the price wise is on the high side. Even for us tourist.,2025-12-24T12:51:04.486Z
5,,
4,food n price is average.. good for family gathering.. or cooperate gathering,2025-12-17T07:33:04.037Z
5,,
4,,2025-12-17T03:54:24.661Z
4,,2025-12-16T10:28:42.384Z
5,,
4,The food just OK.,2025-12-03T09:23:45.784Z
4,,2025-12-02T14:39:19.702Z
4,,2025-11-19T16:34:42.542Z
4,,2025-11-05T03:00:39.351Z
5,,
5,,
5,,
5,,
5,,
4,Ruang meeting cukup kecil sebetulnya.. tp makanan cukup enak,2025-11-03T14:47:51.913Z
4,Makanan Sunda yang sudah lama bercokol di daerah Jakarta Barat… rasanya diatas rata-rata… soup ikan guraminya sih juara… nasi liwetnya juga enak… sayurannya bisa jadi pelangkap buat penyuka sayuran… ada otak2 juga yang masih panas sebagai pembuka… buat makan keluarga sih cocok banget…,2025-11-01T07:59:47.246Z
4,,2025-10-25T13:32:58.063Z
4,,2025-12-29T10:49:03.191Z
4,"1. Dinner weekend, ber 4. Masuk jam18.00, jd msh sepi. Semakin lama, semakin ramai yg datang.
 2. Mereka 1 grup dgn 3 Uncle.
 3. Menu cukup variatif, banyak.
 4. Pelayan cukup banyak. Tapi sepertinya banyak yg training. Staff taking order, kurang jelas menjelaskan menu2. Tolong ditingkatkan keramahan utk staff laki2 yg lama.
 5. Ada timer utk makanan. Jd kami cukup nyaman menunggu. Dan benar makan keluarnya cukup cepat
 6. Untuk rasa makanan cukup enak di lidah kami. Porsi makanan cukup banyak.
 7. Interiornya cukup bagus dan indah. Suara2 tidak berisik",2025-12-07T10:16:42.424Z
5,,
5,,
4,"The mocktails all good the salted egg gurame it’s not suitable with my taste. The blackpepper beef, sapo seafood and sweet and sour chicken are nice ✨",2025-07-22T01:20:14.728Z
5,,
5,goood,
5,Besttt,
5,mantap,
4,"Kesini karena tempat lain lagi antri banget. Ternyata menjual makanan khas peranakan malaysia. Pesen mie goreng mamak dan tom yum seafood, semuanya enak bangett dan isian dia gak pelit punya. Isian seafood nya fresh, empuk dan tidak bau.
 
 Good job Seroeni, will be back for sure",2025-05-29T10:44:43.956Z
4,"Kualitas makan fresh semua, rasa juga ok. Pelayanan karyawan memuaskan. Semoga standard makanan tetap terjaga selalu Keep it up.",2025-05-28T12:25:00.581Z
5,,
4,"Mampir makan ditempat ini sambil meeting dengan leader saya dan teman satu komunitas…
 
 Kami pesan beberapa menu pada makan siang kali ini…",2025-04-26T10:24:20.237Z
5,,
4,"Tempat oke bagus nyaman, makanan normal lah standard krn lbh ke arah manis ☺️ green curry beef nya enak",2025-04-04T07:30:28.968Z
4,,2025-03-15T12:34:21.344Z
4,"Ambiencenya oke, dessert-nya enak saya pesan snow ice matcha lembut banget padahal seperti es serut tapi ini lembut banget. Daging ayam dan daging sapinya empuk",2025-03-14T18:48:47.046Z
4,Good food,2025-03-01T18:17:22.312Z
4,"Good food and taste, ordering fried enoki must have mushroom, sapo tahu, mayonaose prawn, fried calamary, and the unique thing is they put the timer , because in the past so many complaints about the serving time in the reviews",2025-01-27T05:22:30.855Z
4,,2024-09-25T00:34:55.728Z
4,"Buffet di pullman hotel jadi salah satu tempat berwisata kuliner sembari santai,, layanan nya ok walau beberapa menu sedikit diluar ekspetasi tapi all seluruhnya enak ,,",2025-10-23T10:06:23.176Z
5,,
4,"We spent half day to celebrate our friend birthday and we especially loved the wagyu with mushroom sauce, the aglio olio pasta (with extra chili flakes), and the clam (which i forgot to take the pic), the sushi.. and last but not least for dessert i loved the choco lava in a boat
 
 What i loved the most their yogurt, the raspberry welcome drink didnt too sweet...
 
 Overall we enjoy the appetizer, main course and dessert eventhough we didnt take the indonesian food cause our stomach was full already...",2025-10-17T16:36:56.829Z
4,"Food is nice,nice and friendly staff, my kids are having fun , we are happy to be here in Pullman Jakarta , there having the activities for kids",2025-06-01T03:32:42.678Z
5,,
5,,
4,"The choices for an all-you-can-eat Christmas Sunday brunch may not be the most varied you will find in town, but the food tasted on point. Impressive flavors. The Peking duck was my favorite. The skin was crispy, meet was tender, accompanied by their perfect plum sauce.
 
 Other mains dishes, including salmon en croute, beef brisket, seafood on ice, sashimi, and tepanyaki, were equally delightful. I throughly enjoyed the buffet as they keep refelling these mains whenever they were empty.
 
 The traditional desserts were amazing, but in terms of Western desserts, there is room for improvement.
 
 All in all, it was a very well executed brunch.",2025-05-21T16:08:48.987Z
